,Unnamed: 0,description,imageurl,name,price,price_new
12,12,12 Red Roses with Half Kg Chocolate Cake,https://d3cif2hu95s88v.cloudfront.net/live-site-2016/product-image/010/29-09-2018/1541999670_DSC1119-600x600.jpg,Roses And Cake,1350,1095
13,13,Square Shape Personalised Photo Stone,https://d3cif2hu95s88v.cloudfront.net/live-site-2016/product-image/010/10102018/1539167382Stone14x14-Cm_1-600x600.jpg,Square Shape Photo Stone,599,539
14,14,Half Kg Pineapple Cake,https://d3cif2hu95s88v.cloudfront.net/live-site-2016/product-image/010/05-05-2018/1569667735IMG_8509-600x600.jpg,Pineapple Cake,699,499
15,15,Chocolate Cream Cake Half Kg,https://d3cif2hu95s88v.cloudfront.net/live-site-2016/product-image/010/26-07-2018/1538052648GDS_0074-600x600.jpg,Chocolate Cake,699,599
16,16,One Personalised Photo Love U Greeting Card,https://d3cif2hu95s88v.cloudfront.net/live-site-2016/product-image/IMG/1580374521For-WEB-Personalised-1-600x600.jpg,Love You Forever Card,249,249
17,17,Bouquet of 8 5-Star Chocolates in blue and purple paper packing,https://d3cif2hu95s88v.cloudfront.net/live-site-2016/product-image/19082018/DSC_4970-600x600.jpg,5 Star Chocolate Bouquet,545,545
18,18,Birthday Mug and Greeting Card,https://d3cif2hu95s88v.cloudfront.net/live-site-2016/product-image/IMG/1602245949Gift-600x600.jpg,Birthday Treat,449,449
19,19,Happy Birthday Personalised Cushion,https://d3cif2hu95s88v.cloudfront.net/live-site-2016/product-image/IMG/16103509896-600x600.jpg,Birthday Special Cushion,345,345
20,20,Pack of Cadbury Celebration 141 gm with 24 pcs Ferrero Rocher Chocolate Pack,https://d3cif2hu95s88v.cloudfront.net/live-site-2016/product-image/010/29-09-2018/1542018494DSC_6517-600x600.jpg,Classic Celebrations,2149,2149
21,21,Half Kg Vanilla Cream Cake decorated with gems,https://d3cif2hu95s88v.cloudfront.net/live-site-2016/product-image/IMG/157943398618-600x600.jpg,Colorful Sprinkled Cake,799,799
22,22,50 Assorted Roses in a Glass Vase,https://d3cif2hu95s88v.cloudfront.net/live-site-2016/product-image/010/29-09-2018/1541768634DSC_6634-600x600.jpg,Multicolored Roses 50,1795,1795
23,23,Half Kg Rasmalai Vanilla Cake garnished with Pista,https://d3cif2hu95s88v.cloudfront.net/live-site-2016/product-image/010/05-05-2018/1568731593IMG_8224-600x600.jpg,Rasmalai Cake,899,899
24,24,One Personalised Square Shape Love Theme Table Clock,https://d3cif2hu95s88v.cloudfront.net/live-site-2016/product-image/IMG/1580194905Square-Clock-600x600.jpg,Personalised Romantic Clock,449,449
25,25,Birthday Gift To India,https://d3cif2hu95s88v.cloudfront.net/live-site-2016/product-image/Friendshipdayproducts/IMGL5331-600x600.jpg,Blue Teddy Birthday Cushion and Mug Set,599,599
26,26,"Bouquet of 10 Mixed Chocolates (Kitkat,Five Star and Dairy Milk Chocolate)",https://d3cif2hu95s88v.cloudfront.net/live-site-2016/product-image/19082018/DSC_4993-600x600.jpg,Mixed Chocolate Bouquet,695,695
27,27,Personalised Photo Printed Apron for Dad,https://d3cif2hu95s88v.cloudfront.net/live-site-2016/product-image/6June17/fathers-day-apron-10-600x600.jpg,Personalised Apron For Dad,399,399
28,28,Happy Birthday Strawberry Cake,https://d3cif2hu95s88v.cloudfront.net/live-site-2016/product-image/IMG/16025896877-600x600.jpg,Strawberry Culture Delight,999,999
29,29,Love Theme Printed Round Table Clock,https://d3cif2hu95s88v.cloudfront.net/live-site-2016/product-image/IMG/1580194779Round-CLock-600x600.jpg,Rain of Love Clock,449,449
30,30,Online Birthday Gift Order,https://d3cif2hu95s88v.cloudfront.net/live-site-2016/product-image/02052019/IMG_8372-600x600.jpg,Red Infatuation ,699,699
31,31,Half Kg KitKat Chocolate Cream Cake,https://d3cif2hu95s88v.cloudfront.net/live-site-2016/product-image/25thfeb/kitKat-punch-600x600.JPG,KitKat Punch,945,945
32,32,Alphabet Cushion,https://d3cif2hu95s88v.cloudfront.net/live-site-2016/product-image/IMG/16107779683-600x600.jpg,Grey Alphabet Soft Cushion,1599,1599
33,33,"Chocolate Basket of 5 Five Star Chocolates (22.4gm), 3 Dairy Milk Chocolate (13.2 gm) with 4 pcs Ferrero Rocher Chocolate",https://d3cif2hu95s88v.cloudfront.net/live-site-2016/product-image/31102018/DSC_6420-600x600.jpg,Chocolaty Delight,949,949
34,34,Personalised Magic Mug,https://d3cif2hu95s88v.cloudfront.net/live-site-2016/product-image/010/05-05-2018/1525928068DSC_0914-1---1-600x600.jpg,Personalised Magic Mug,350,350
35,35,Birthday Gift Hamper,https://d3cif2hu95s88v.cloudfront.net/live-site-2016/product-image/IMG/16042275831-600x600.jpg,Choco Birthday Star,1199,1199
36,36,Butterscotch Cake Half Kg,https://d3cif2hu95s88v.cloudfront.net/live-site-2016/product-image/010/05-05-2018/1568354590IMG_8064-600x600.jpg,Butterscotch Cake,649,549
37,37,Personalised Photo Mug for Sister Birthday,https://d3cif2hu95s88v.cloudfront.net/live-site-2016/product-image/10-mar-2018/sister-2-600x600.jpg,Birthday Mug For Sister,395,395
38,38,An Chocolate Bouquet of 10 Dairy Milk Chocolates of 13 gms each,https://d3cif2hu95s88v.cloudfront.net/live-site-2016/product-image/31032018/DSC_0494-600x600.jpg,Cadbury Dairy Milk Bouquet,699,699
39,39,Half Kg Buterscotch Cream Cake,https://d3cif2hu95s88v.cloudfront.net/live-site-2016/product-image/010/05-05-2018/1568384212IMG_8136-600x600.jpg,Crunchy Butterscotch,799,679
40,40,One Personalised Name Beer Mug ,https://d3cif2hu95s88v.cloudfront.net/live-site-2016/product-image/IMG/1580206242Beer-mug-mockup-600x600.jpg,Personalised Cheers to Beer Mug,699,699
41,41,4 Oriental Lily (Pink and Yellow) in Paper Packing,https://d3cif2hu95s88v.cloudfront.net/live-site-2016/product-image/010/29-09-2018/1542960446GDS_0108-600x600.jpg,Pink n Yellow Oriental Lilies,1445,1445
42,42,One Personalised Photo LED Cushion ,https://d3cif2hu95s88v.cloudfront.net/live-site-2016/product-image/009/1557926496IMG_9341-600x600.jpg,Lighten Up My World,545,525
43,43,One Personalized Name Cushion,https://d3cif2hu95s88v.cloudfront.net/live-site-2016/product-image/009/1555134243IMG_6868-600x600.jpg,Personalized Name Cushion,365,365
44,44,Personalised Landscape Photo Frame ,https://d3cif2hu95s88v.cloudfront.net/live-site-2016/product-image/010/01-01-2018/1544707822Frame_1-600x600.jpg,Cherished Memories Photo Frame,499,499
45,45,2 Kg Cream Vanilla Barbie Cake,https://d3cif2hu95s88v.cloudfront.net/live-site-2016/product-image/010/15-06-2018/1529414755Pink-Blush-Barbie-Cake-600x600.jpg,Pink Blush Barbie Cake,2949,2949
46,46,Happy Birthday Printed Black Handle Coffee Mug for Him,https://d3cif2hu95s88v.cloudfront.net/live-site-2016/product-image/009/1559398993IMG_5828-600x600.jpg,HBD Handsome ,339,339
47,47,Happy Birthday Printed White Mug,https://d3cif2hu95s88v.cloudfront.net/live-site-2016/product-image/Friendshipdayproducts/IMGL5322-600x600.jpg,Birthday Mug,249,249
48,48,Bouquet of 16 pcs Ferrero Rocher Chocolate,https://d3cif2hu95s88v.cloudfront.net/live-site-2016/product-image/31012019/IMG_2590-600x600.jpg,Sugary Surprise,1495,1495
49,49,One Personalised Photo Magic Cushion,https://d3cif2hu95s88v.cloudfront.net/live-site-2016/product-image/IMG/15790753241a-600x600.jpg,Personalised Magic Cushion,649,649
